id,breed
trapezoid-889,trapezoid
trapezoid-1203,trapezoid
rectangle-2238,rectangle
rectangle-1548,rectangle
cross-1084,cross
octagon-4328,octagon
hexagon-932,hexagon
square-1931,square
semi_circle-3370,semi_circle
trapezoid-4068,trapezoid
heptagon-751,heptagon
rectangle-1902,rectangle
square-4506,square
cross-721,cross
rectangle-3649,rectangle
semi_circle-3626,semi_circle
star-1755,star
semi_circle-3413,semi_circle
triangle-106,triangle
semi_circle-427,semi_circle
octagon-1541,octagon
trapezoid-3308,trapezoid
star-3708,star
rectangle-3698,rectangle
cross-1182,cross
triangle-1736,triangle
trapezoid-4089,trapezoid
octagon-4440,octagon
triangle-351,triangle
star-1378,star
circle-545,circle
trapezoid-847,trapezoid
star-1450,star
cross-1609,cross
cross-836,cross
circle-1151,circle
semi_circle-415,semi_circle
rectangle-2112,rectangle
heptagon-1134,heptagon
rectangle-2790,rectangle
star-3379,star
trapezoid-2940,trapezoid
square-3764,square
star-692,star
quarter_circle-450,quarter_circle
triangle-1921,triangle
trapezoid-2860,trapezoid
octagon-499,octagon
pentagon-4005,pentagon
trapezoid-4404,trapezoid
quarter_circle-297,quarter_circle
pentagon-558,pentagon
star-3162,star
rectangle-2367,rectangle
pentagon-973,pentagon
octagon-733,octagon
star-1264,star
pentagon-2414,pentagon
square-3443,square
rectangle-1326,rectangle
hexagon-299,hexagon
circle-1373,circle
semi_circle-4570,semi_circle
octagon-4567,octagon
trapezoid-2814,trapezoid
semi_circle-2872,semi_circle
semi_circle-3350,semi_circle
pentagon-1628,pentagon
pentagon-1561,pentagon
square-6462,square
octagon-4428,octagon
trapezoid-155,trapezoid
semi_circle-1581,semi_circle
octagon-2263,octagon
quarter_circle-284,quarter_circle
quarter_circle-199,quarter_circle
trapezoid-1838,trapezoid
star-817,star
octagon-4566,octagon
semi_circle-3984,semi_circle
trapezoid-3295,trapezoid
heptagon-1269,heptagon
rectangle-4463,rectangle
trapezoid-3654,trapezoid
octagon-2933,octagon
semi_circle-670,semi_circle
square-1030,square
trapezoid-2862,trapezoid
trapezoid-2382,trapezoid
star-2502,star
semi_circle-4769,semi_circle
square-320,square
rectangle-1915,rectangle
pentagon-3864,pentagon
pentagon-60,pentagon
pentagon-5174,pentagon
triangle-2170,triangle
pentagon-4928,pentagon
rectangle-1281,rectangle
triangle-2916,triangle
trapezoid-4061,trapezoid
square-544,square
semi_circle-2207,semi_circle
triangle-4157,triangle
square-4077,square
star-2008,star
triangle-4327,triangle
square-420,square
trapezoid-3227,trapezoid
pentagon-3606,pentagon
semi_circle-2289,semi_circle
semi_circle-3271,semi_circle
cross-21,cross
rectangle-2540,rectangle
cross-184,cross
circle-1199,circle
rectangle-2791,rectangle
circle-1460,circle
trapezoid-179,trapezoid
cross-1098,cross
pentagon-4366,pentagon
circle-1226,circle
triangle-3066,triangle
pentagon-2126,pentagon
semi_circle-1373,semi_circle
octagon-4232,octagon
pentagon-4444,pentagon
triangle-2592,triangle
square-2503,square
heptagon-157,heptagon
trapezoid-3522,trapezoid
star-2230,star
trapezoid-350,trapezoid
triangle-3913,triangle
square-2924,square
octagon-1904,octagon
circle-1106,circle
square-4305,square
triangle-1096,triangle
square-4664,square
square-0,square
square-5037,square
semi_circle-106,semi_circle
star-2234,star
semi_circle-3668,semi_circle
triangle-47,triangle
star-2094,star
rectangle-1248,rectangle
octagon-2424,octagon
pentagon-1591,pentagon
square-3384,square
semi_circle-2993,semi_circle
pentagon-4020,pentagon
square-5907,square
square-4059,square
trapezoid-2594,trapezoid
square-4300,square
star-2261,star
square-4399,square
trapezoid-1306,trapezoid
circle-1619,circle
trapezoid-797,trapezoid
semi_circle-1615,semi_circle
square-1333,square
square-5429,square
hexagon-1106,hexagon
trapezoid-3596,trapezoid
trapezoid-2169,trapezoid
rectangle-4591,rectangle
semi_circle-740,semi_circle
triangle-1820,triangle
pentagon-1488,pentagon
triangle-3514,triangle
square-3914,square
star-1260,star
circle-1705,circle
quarter_circle-898,quarter_circle
circle-450,circle
square-4061,square
semi_circle-3698,semi_circle
square-2189,square
heptagon-1442,heptagon
square-4538,square
octagon-167,octagon
semi_circle-659,semi_circle
rectangle-2961,rectangle
circle-1497,circle
cross-1816,cross
trapezoid-3610,trapezoid
square-5721,square
rectangle-1360,rectangle
square-2388,square
star-3556,star
rectangle-4284,rectangle
heptagon-537,heptagon
pentagon-4801,pentagon
pentagon-574,pentagon
octagon-762,octagon
pentagon-175,pentagon
trapezoid-3257,trapezoid
quarter_circle-899,quarter_circle
rectangle-2564,rectangle
octagon-1360,octagon
star-2059,star
octagon-3215,octagon
octagon-3073,octagon
octagon-3333,octagon
triangle-704,triangle
star-3899,star
pentagon-311,pentagon
rectangle-4225,rectangle
star-2308,star
triangle-278,triangle
pentagon-1721,pentagon
semi_circle-3534,semi_circle
trapezoid-2167,trapezoid
octagon-4007,octagon
pentagon-63,pentagon
star-375,star
octagon-4213,octagon
semi_circle-1696,semi_circle
pentagon-2340,pentagon
rectangle-1422,rectangle
rectangle-4273,rectangle
rectangle-3139,rectangle
semi_circle-969,semi_circle
pentagon-214,pentagon
pentagon-4191,pentagon
cross-2,cross
cross-2029,cross
cross-830,cross
star-1792,star
pentagon-2284,pentagon
circle-1758,circle
triangle-1775,triangle
semi_circle-2505,semi_circle
triangle-954,triangle
star-2919,star
trapezoid-676,trapezoid
trapezoid-3455,trapezoid
semi_circle-2738,semi_circle
trapezoid-124,trapezoid
star-586,star
star-1263,star
quarter_circle-247,quarter_circle
pentagon-4157,pentagon
cross-83,cross
square-5884,square
star-3043,star
octagon-4884,octagon
square-840,square
star-3504,star
octagon-3591,octagon
square-2162,square
star-2433,star
trapezoid-2367,trapezoid
star-351,star
square-3287,square
square-2401,square
octagon-1965,octagon
hexagon-958,hexagon
square-1401,square
semi_circle-796,semi_circle
circle-1420,circle
pentagon-4780,pentagon
cross-832,cross
square-5156,square
triangle-1578,triangle
square-2409,square
semi_circle-2242,semi_circle
cross-129,cross
heptagon-1236,heptagon
triangle-3706,triangle
circle-1596,circle
rectangle-372,rectangle
square-4089,square
star-3559,star
trapezoid-4207,trapezoid
square-4660,square
pentagon-695,pentagon
octagon-2346,octagon
star-6,star
cross-1169,cross
square-6361,square
pentagon-5130,pentagon
square-4540,square
pentagon-4328,pentagon
rectangle-2672,rectangle
star-2753,star
semi_circle-3939,semi_circle
heptagon-1451,heptagon
triangle-3994,triangle
triangle-1250,triangle
star-1831,star
hexagon-899,hexagon
star-3137,star
pentagon-2359,pentagon
square-1190,square
semi_circle-2589,semi_circle
pentagon-4873,pentagon
pentagon-3053,pentagon
star-1815,star
star-1658,star
trapezoid-1915,trapezoid
triangle-2055,triangle
pentagon-4978,pentagon
circle-1467,circle
cross-496,cross
heptagon-1313,heptagon
hexagon-1164,hexagon
trapezoid-2345,trapezoid
octagon-406,octagon
rectangle-4268,rectangle
circle-1832,circle
trapezoid-425,trapezoid
octagon-1035,octagon
triangle-1483,triangle
rectangle-2396,rectangle
rectangle-67,rectangle
square-5343,square
square-4038,square
semi_circle-2141,semi_circle
rectangle-4989,rectangle
rectangle-2111,rectangle
pentagon-3542,pentagon
octagon-1216,octagon
pentagon-1402,pentagon
triangle-16,triangle
pentagon-2708,pentagon
semi_circle-2206,semi_circle
rectangle-4279,rectangle
pentagon-4671,pentagon
trapezoid-1373,trapezoid
square-2255,square
triangle-2675,triangle
rectangle-4065,rectangle
trapezoid-4356,trapezoid
square-514,square
square-3780,square
octagon-1235,octagon
rectangle-378,rectangle
square-2931,square
hexagon-301,hexagon
cross-1917,cross
rectangle-4431,rectangle
trapezoid-2030,trapezoid
octagon-3864,octagon
trapezoid-3307,trapezoid
octagon-3263,octagon
rectangle-961,rectangle
trapezoid-1462,trapezoid
triangle-174,triangle
cross-432,cross
square-6270,square
trapezoid-3423,trapezoid
triangle-3429,triangle
pentagon-2292,pentagon
semi_circle-2229,semi_circle
square-5595,square
octagon-4888,octagon
semi_circle-318,semi_circle
square-2155,square
semi_circle-4710,semi_circle
rectangle-3869,rectangle
square-5955,square
octagon-2672,octagon
heptagon-1086,heptagon
trapezoid-3214,trapezoid
circle-1342,circle
quarter_circle-109,quarter_circle
circle-890,circle
octagon-4438,octagon
circle-1844,circle
rectangle-2497,rectangle
pentagon-5004,pentagon
star-1597,star
octagon-4689,octagon
octagon-582,octagon
trapezoid-1802,trapezoid
octagon-4919,octagon
triangle-1148,triangle
semi_circle-4865,semi_circle
rectangle-824,rectangle
pentagon-2310,pentagon
square-6051,square
trapezoid-2185,trapezoid
triangle-4056,triangle
star-1849,star
pentagon-309,pentagon
semi_circle-505,semi_circle
triangle-3674,triangle
triangle-1678,triangle
triangle-2101,triangle
octagon-4906,octagon
semi_circle-1986,semi_circle
pentagon-274,pentagon
circle-1565,circle
square-1573,square
trapezoid-2488,trapezoid
rectangle-3608,rectangle
semi_circle-4399,semi_circle
square-1505,square
pentagon-1922,pentagon
octagon-1106,octagon
octagon-4514,octagon
semi_circle-1739,semi_circle
hexagon-350,hexagon
triangle-996,triangle
star-1804,star
octagon-4677,octagon
trapezoid-3160,trapezoid
quarter_circle-641,quarter_circle
triangle-3030,triangle
rectangle-460,rectangle
heptagon-801,heptagon
pentagon-1036,pentagon
pentagon-4500,pentagon
rectangle-592,rectangle
triangle-341,triangle
star-1252,star
octagon-1843,octagon
octagon-981,octagon
rectangle-4333,rectangle
pentagon-3934,pentagon
octagon-405,octagon
semi_circle-3589,semi_circle
square-5136,square
triangle-2373,triangle
heptagon-398,heptagon
heptagon-1203,heptagon
rectangle-261,rectangle
octagon-1857,octagon
rectangle-3493,rectangle
rectangle-2049,rectangle
square-5731,square
pentagon-210,pentagon
triangle-1,triangle
square-1114,square
heptagon-947,heptagon
rectangle-4380,rectangle
triangle-136,triangle
rectangle-634,rectangle
triangle-3035,triangle
semi_circle-1751,semi_circle
octagon-758,octagon
semi_circle-4450,semi_circle
square-5418,square
circle-576,circle
trapezoid-4305,trapezoid
pentagon-3861,pentagon
square-2863,square
pentagon-4709,pentagon
square-5494,square
heptagon-584,heptagon
rectangle-4454,rectangle
rectangle-1668,rectangle
quarter_circle-285,quarter_circle
pentagon-4304,pentagon
pentagon-3966,pentagon
star-2675,star
rectangle-2986,rectangle
heptagon-1140,heptagon
rectangle-1982,rectangle
pentagon-843,pentagon
semi_circle-2016,semi_circle
circle-862,circle
square-2090,square
star-2181,star
pentagon-2395,pentagon
cross-1476,cross
pentagon-4076,pentagon
pentagon-3347,pentagon
octagon-1768,octagon
triangle-344,triangle
semi_circle-4423,semi_circle
triangle-2890,triangle
rectangle-4376,rectangle
rectangle-2250,rectangle
circle-511,circle
square-2195,square
triangle-3737,triangle
square-6706,square
cross-390,cross
rectangle-613,rectangle
hexagon-50,hexagon
triangle-2396,triangle
trapezoid-4084,trapezoid
trapezoid-3405,trapezoid
pentagon-2733,pentagon
triangle-2915,triangle
rectangle-3336,rectangle
square-3284,square
square-2856,square
trapezoid-3488,trapezoid
square-3033,square
rectangle-4699,rectangle
octagon-2877,octagon
pentagon-3827,pentagon
star-3565,star
quarter_circle-216,quarter_circle
hexagon-25,hexagon
heptagon-116,heptagon
pentagon-3854,pentagon
hexagon-873,hexagon
pentagon-1821,pentagon
trapezoid-3379,trapezoid
trapezoid-1140,trapezoid
square-6046,square
square-6413,square
rectangle-2061,rectangle
pentagon-2721,pentagon
semi_circle-1012,semi_circle
octagon-4870,octagon
square-2566,square
rectangle-3140,rectangle
pentagon-2728,pentagon
octagon-85,octagon
square-4422,square
semi_circle-4306,semi_circle
octagon-397,octagon
square-6776,square
octagon-2174,octagon
quarter_circle-366,quarter_circle
hexagon-1216,hexagon
quarter_circle-597,quarter_circle
octagon-3142,octagon
semi_circle-2187,semi_circle
octagon-787,octagon
triangle-1494,triangle
trapezoid-4278,trapezoid
star-1661,star
hexagon-121,hexagon
star-3626,star
pentagon-3624,pentagon
circle-1482,circle
rectangle-422,rectangle
square-5339,square
heptagon-658,heptagon
rectangle-3566,rectangle
semi_circle-947,semi_circle
star-2092,star
square-3620,square
square-826,square
octagon-608,octagon
trapezoid-2798,trapezoid
octagon-1977,octagon
star-2889,star
triangle-1761,triangle
square-6558,square
heptagon-565,heptagon
pentagon-1187,pentagon
octagon-4043,octagon
pentagon-11,pentagon
rectangle-1464,rectangle
rectangle-1482,rectangle
star-1580,star
square-5582,square
octagon-1709,octagon
semi_circle-3919,semi_circle
quarter_circle-465,quarter_circle
pentagon-4334,pentagon
square-2929,square
square-827,square
square-5947,square
cross-164,cross
star-877,star
semi_circle-4359,semi_circle
trapezoid-2192,trapezoid
cross-715,cross
circle-755,circle
hexagon-266,hexagon
semi_circle-2124,semi_circle
circle-478,circle
star-1413,star
octagon-2046,octagon
semi_circle-2513,semi_circle
square-2562,square
cross-438,cross
trapezoid-2570,trapezoid
quarter_circle-618,quarter_circle
circle-760,circle
octagon-4606,octagon
cross-404,cross
rectangle-477,rectangle
rectangle-3999,rectangle
pentagon-1941,pentagon
triangle-2770,triangle
rectangle-614,rectangle
rectangle-2909,rectangle
square-3977,square
trapezoid-1087,trapezoid
hexagon-746,hexagon
square-2854,square
square-6496,square
triangle-337,triangle
cross-1674,cross
pentagon-2527,pentagon
square-4031,square
trapezoid-2151,trapezoid
cross-43,cross
star-1800,star
pentagon-6,pentagon
octagon-732,octagon
square-2512,square
star-2503,star
quarter_circle-452,quarter_circle
semi_circle-3285,semi_circle
pentagon-3907,pentagon
semi_circle-3847,semi_circle
pentagon-215,pentagon
octagon-4539,octagon
rectangle-96,rectangle
hexagon-314,hexagon
octagon-1605,octagon
octagon-767,octagon
heptagon-1431,heptagon
triangle-3284,triangle
square-2546,square
square-5930,square
trapezoid-2991,trapezoid
star-1494,star
semi_circle-1230,semi_circle
semi_circle-2012,semi_circle
rectangle-1189,rectangle
star-2128,star
cross-1783,cross
rectangle-4161,rectangle
trapezoid-830,trapezoid
octagon-1851,octagon
square-4521,square
star-1441,star
star-3345,star
hexagon-1043,hexagon
square-3731,square
star-1485,star
octagon-4216,octagon
rectangle-3997,rectangle
pentagon-322,pentagon
semi_circle-579,semi_circle
quarter_circle-386,quarter_circle
trapezoid-2680,trapezoid
triangle-3406,triangle
semi_circle-3950,semi_circle
octagon-2239,octagon
octagon-3092,octagon
square-6451,square
pentagon-3433,pentagon
square-3911,square
semi_circle-1958,semi_circle
circle-967,circle
square-881,square
semi_circle-2208,semi_circle
rectangle-3513,rectangle
square-1337,square
semi_circle-3199,semi_circle
star-697,star
star-2127,star
semi_circle-534,semi_circle
semi_circle-4707,semi_circle
triangle-3154,triangle
cross-198,cross
trapezoid-3631,trapezoid
heptagon-1509,heptagon
rectangle-4368,rectangle
triangle-123,triangle
circle-1165,circle
trapezoid-729,trapezoid
semi_circle-4182,semi_circle
semi_circle-4395,semi_circle
star-612,star
octagon-3441,octagon
pentagon-3712,pentagon
rectangle-1336,rectangle
octagon-651,octagon
star-2140,star
semi_circle-804,semi_circle
triangle-1514,triangle
pentagon-3007,pentagon
square-5817,square
trapezoid-1324,trapezoid
semi_circle-2799,semi_circle
semi_circle-2626,semi_circle
pentagon-4640,pentagon
semi_circle-4764,semi_circle
circle-573,circle
trapezoid-869,trapezoid
square-3960,square
cross-1221,cross
star-2235,star
octagon-581,octagon
square-1527,square
triangle-1399,triangle
rectangle-3758,rectangle
heptagon-1193,heptagon
octagon-4354,octagon
semi_circle-3574,semi_circle
heptagon-1085,heptagon
circle-1471,circle
circle-1308,circle
triangle-3360,triangle
semi_circle-1942,semi_circle
octagon-954,octagon
pentagon-2279,pentagon
square-2297,square
semi_circle-2882,semi_circle
square-5886,square
triangle-3548,triangle
square-624,square
square-5116,square
octagon-2240,octagon
square-3655,square
rectangle-1986,rectangle
cross-2083,cross
semi_circle-870,semi_circle
pentagon-1389,pentagon
square-1569,square
octagon-2484,octagon
circle-1350,circle
trapezoid-1037,trapezoid
pentagon-13,pentagon
triangle-645,triangle
circle-821,circle
star-2902,star
circle-1392,circle
star-107,star
star-2461,star
rectangle-2830,rectangle
semi_circle-1117,semi_circle
pentagon-1334,pentagon
rectangle-1898,rectangle
trapezoid-4478,trapezoid
semi_circle-2305,semi_circle
triangle-173,triangle
pentagon-4762,pentagon
cross-177,cross
semi_circle-3684,semi_circle
semi_circle-1258,semi_circle
pentagon-4193,pentagon
pentagon-4517,pentagon
semi_circle-3972,semi_circle
trapezoid-3627,trapezoid
trapezoid-4137,trapezoid
rectangle-81,rectangle
trapezoid-276,trapezoid
trapezoid-278,trapezoid
quarter_circle-616,quarter_circle
triangle-467,triangle
cross-1979,cross
pentagon-2581,pentagon
square-2216,square
rectangle-3485,rectangle
triangle-2053,triangle
pentagon-1108,pentagon
cross-428,cross
star-1414,star
pentagon-2269,pentagon
rectangle-1830,rectangle
pentagon-3676,pentagon
triangle-1120,triangle
cross-1557,cross
star-110,star
circle-998,circle
heptagon-445,heptagon
star-1253,star
pentagon-5028,pentagon
cross-1761,cross
octagon-214,octagon
triangle-1543,triangle
heptagon-1592,heptagon
trapezoid-2510,trapezoid
pentagon-3174,pentagon
octagon-3883,octagon
hexagon-1404,hexagon
octagon-2649,octagon
square-3374,square
octagon-4924,octagon
square-5962,square
triangle-3363,triangle
square-6049,square
semi_circle-2962,semi_circle
semi_circle-847,semi_circle
triangle-1007,triangle
pentagon-4993,pentagon
square-6623,square
pentagon-2134,pentagon
triangle-2377,triangle
